"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","Net bilateral aid flows from DAC donors, Portugal (current US$)","DC.DAC.PRTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9999.99977648258","","","","","150000.005960464","","","","","","","","","","","","9999.99977648258","","","","0","","0","19999.9995529652","39999.9991059303","79999.9982118607","","",
"Ecuador","ECU","Net bilateral aid flows from DAC donors, Netherlands (current US$)","DC.DAC.NLDL.CD","","","","","","","","","","","140000.000596046","19999.9995529652","150000.005960464","100000.001490116","79999.9982118607","259999.990463257","1590000.0333786","1269999.98092651","1139999.98569489","1110000.01430511","1529999.97138977","2839999.91416931","1669999.95708466","1539999.96185303","1549999.95231628","1789999.96185303","2569999.9332428","6219999.79019165","5730000.01907349","6429999.82833862","8189999.5803833","5610000.1335144","14850000.3814697","14430000.3051758","6610000.1335144","12449999.8092651","11890000.3433228","14520000.4577637","14310000.4196167","8699999.80926514","6460000.03814697","13640000.3433228","10470000.2670288","10750000","12880000.1144409","13170000.0762939","1909999.9666214","490000.009536743","3250000","1620000.00476837","490000.009536743","400000.005960464","59999.9986588955","","","","","","","","","","","","",
"Ecuador","ECU","Net bilateral aid flows from DAC donors, Japan (current US$)","DC.DAC.JPNL.CD","","","39999.9991059303","29999.9993294477","19999.9995529652","19999.9995529652","59999.9986588955","29999.9993294477","109999.999403954","39999.9991059303","50000.0007450581","230000.004172325","90000.0035762787","119999.997317791","569999.992847443","4250000","4360000.1335144","1429999.94754791","7119999.88555908","28100000.3814697","4579999.92370605","1929999.94754791","3410000.08583069","2579999.92370605","1980000.01907349","1919999.95708466","2920000.07629395","46060001.373291","16120000.8392334","24370000.8392334","15050000.1907349","7119999.88555908","26209999.0844727","23620000.8392334","33049999.2370605","36950000.7629395","47500000","25579999.9237061","49409999.8474121","25329999.9237061","20129999.1607666","16540000.9155273","28290000.9155273","7320000.17166138","-2680000.0667572","6170000.07629395","4539999.96185303","2970000.02861023","-5730000.01907349","-11760000.2288818","-5230000.01907349","-10060000.4196167","-9369999.88555908","-9340000.15258789","-7809999.94277954","3359999.89509583","10039999.961853","2910000.08583069","370000.004768372","14260000.2288818","1440000.05722046","12069999.6948242","41180000.3051758","","",
"Ecuador","ECU","Net bilateral aid flows from DAC donors, Hungary (current US$)","DC.DAC.HUNL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9999.99977648258","","","","","29999.9993294477","","319999.992847443","579999.983310699","589999.973773956","1019999.98092651","819999.992847443","829999.983310699","1870000.00476837","3099999.90463257","","",
"Ecuador","ECU","Contraceptive prevalence, any method (% of married women ages 15-49)","SP.DYN.CONU.ZS","","","","","","","","","","","","","","","","","","","","35","","","39.2","","","","","44.3","","52.9","","","","","56.8","","","","","66.3","","","","","72.7","","","","","","","","80.1","","74.7006683049229","","","","77.8500417459495","","","","","","",
"Ecuador","ECU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","333.812","327.814","321.523","314.499","307.755","301.569","295.717","290.004","284.541","282.231","276.1","271.903","267.486","263.476","259.569","256.112","253.218","249.98","247.068","244.009","240.687","237.113","233.612","230.968","226.593","223.581","220.961","218.88","217.226","213.253","214.312","215.091","213.617","209.72","204.537","203.747","199.586","199.718","198.521","199.233","196.126","192.415","186.918","183.382","181.443","180.087","179.207","176.636","175.322","173.073","168.222","162.109","154.248","147.155","141.557","139.826","140.254","138.497","140.893","141.751","213.078","203.132","151.578","140.92","",
"Ecuador","ECU","Prevalence of severe food insecurity in the population (%)","SN.ITK.SVFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","7.1","8.4","9.9","11.6","12.8","13","12.7","","",
"Ecuador","ECU","International migrant stock (% of population)","SM.POP.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.769840924204486","","","","","1.00600704020497","","","","","1.19984042564985","","","","","1.36440360090023","","","","","2.17859196560599","","","","","2.40029910130242","","","","","","","","","",
"Ecuador","ECU","Refugees under the mandate of the UNHCR by country or territory of origin","SM.POP.RHCR.EO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","27","38","48","174","203","216","215","507","492","669","649","815","720","718","772","878","1329","1063","1029","859","912","848","711","807","1006","1041","1251","1424","1644","1689","1825","3205","4244","",
"Ecuador","ECU","Net migration","SM.POP.NETM","-1746","-1317","-1315","-1254","-1130","-957","-710","-623","-582","-518","-1091","-1096","-1078","-1090","-1133","-1189","-1264","-1377","-1518","-1749","-517","-1605","-1282","578","249","-494","-3345","-4886","-10977","-16240","-21164","-32064","-29958","-41867","-44399","-45201","-46082","-47287","-42550","-43813","-40859","-35275","-28090","-22641","-20940","-16855","-12679","-9644","-8799","-8491","-8330","-8167","-7883","-6182","2273","14724","35461","53707","95482","54921","-10320","-28503","-23090","-21948","-19704",
"Ecuador","ECU","Asylum-seekers by country or territory of asylum","SM.POP.ASYS.EA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","2494","2638","2554","1643","2474","5516","27395","33900","50593","49874","21534","14553","11564","11583","11583","24542","11895","17044","25002","26001","7137","9754","7700","",
"Ecuador","ECU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.385","4.346","4.415","4.419","4.417","4.43","4.431","4.395","4.658","4.8","4.252","4.836","5.662","5.002","3.779","3.55","3.142","3.917","4.608","4.088","3.458","3.235","3.083","3.48","3.616","4.597","3.836","3.53","3.812","6.127","4.552","3.761","3.51","4.773",
"Ecuador","ECU","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.915","5.866","5.946","5.945","5.939","5.951","5.955","5.874","6.231","6.449","5.262","5.569","6.158","5.713","4.708","4.371","3.914","5","5.881","4.968","4.288","3.824","3.662","4.142","4.516","5.84","4.921","4.394","4.593","7.355","5.785","4.453","4.349","5.72",
"Ecuador","ECU","Share of youth not in education, employment or training, male (% of male youth population)","SL.UEM.NEET.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.405","8.801","","11.876","9.486","7.907","7.574","7.668","7.853","8.602","8.196","8.317","9.128","9.375","10.808","10.5","10.236","9.267","9.826","9.965","","10.593","10.547","11.288","",
"Ecuador","ECU","Unemployment with intermediate education (% of total labor force with intermediate education)","SL.UEM.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.37","6.673","","10.813","9.5","6.975","8.319","5.509","7.122","7.358","6.901","6.219","5.68","5.466","5.992","5.867","7.301","5.965","5.653","6.231","","6.731","5.574","5.092","",
"Ecuador","ECU","Unemployment with basic education, male (% of male labor force with basic education)","SL.UEM.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.374","2.799","2.74","5.164","4.599","3.057","2.764","1.941","2.497","3.16","2.754","2.114","1.859","1.992","2.232","2.264","2.635","1.92","1.841","1.943","","2.198","1.98","1.896","",
"Ecuador","ECU","Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.718","5.206","10.69","5.596","5.372","5.158","4.683","5.263","5.402","7.934","5.919","4.914","4.652","4.282","5.042","5.71","7.282","6.892","6.096","5.992","","7.205","5.933","6.224","",
"Ecuador","ECU","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.06","15.08","17.58","","8.171","7.084","","10.601","9.14","6.7","6.554","6.61","7.835","8.145","7.607","7.451","7.473","6.893","7.488","7.176","7.95","6.57","6.415","6.856","8.725","6.872","6.562","6.084","",
"Ecuador","ECU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5850386827844","37.716041415465","37.7843528637064","37.8598290006388","38.0408154407693","38.1561697153719","38.2565873436093","38.1621648909329","39.3466859608805","37.9764431447429","36.5342146805597","37.0394830717072","37.5368012886145","38.0255664126632","39.4877328009861","39.1665506459853","39.1903739985136","39.3219496517283","39.5012851798811","39.2069385774385","38.7059751722778","38.4969116203714","38.9002370308939","39.0523863890293","38.4625097814526","39.9135175908973","41.3268696194679","41.5886656918114","41.2311619422148","41.4672164742102","40.5515030043548","41.1852042552666","41.5632207143587","41.1568844773787","41.1630240066264",
"Ecuador","ECU","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.514","64.388","","62.489","63.328","59.471","58.947","69.368","69.664","67.684","65.293","65.8","66.487","65.618","66.567","68.685","70.208","71.351","69.484","69.262","","69.522","70.661","68.765","",
"Ecuador","ECU","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","","55.05","","","","","","","","","","","","51.46","","","","","","57.64","57.46","48.59","","","","","33.66","55.54","55.52","54.49","","","","","","63.48","64.25","66.38","","63.449","69.345","66.63","65.335","67.468","66.977","67.949","66.767","66.549","64.013","62.684","61.78","62.452","62.261","62.619","65.658","67.669","68.154","66.661","66.179","60.033","65.686","65.832","64.489","",
"Ecuador","ECU","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","18.8113529662825","","","","","","","","","","","","19.713758079409","","","","","","35.5916254998824","35.646017699115","24.9235084140745","","","","","","41.8123803446075","41.7613273771538","34.3498414247377","","","","","","60.7098068723351","60.4458204334365","63.524540250883","","56.3610283570562","64.9054142204827","66.012909632572","60.0783901926787","63.8925136532792","63.035014736025","63.0958923749672","63.4403759068997","63.9163391009392","63.128053256385","61.8105646163504","61.2728661496835","62.3388356155544","62.7633869417236","61.2551595465988","65.139551735339","69.1129332836377","69.9048988853207","68.9102766249984","69.5950171667794","66.95511311716","68.762233736327","69.8382517311818","68.4622449903623","",
"Ecuador","ECU","Labor force with basic education, male (% of male working-age population with basic education)","SL.TLF.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.683","89.725","","82.084","83.06","82.913","84.78","80.158","79.798","76.932","75.736","74.051","74.379","73.428","74.849","76.438","77.004","76.777","75.066","74.179","","74.331","73.022","72.658","",
"Ecuador","ECU","Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.497","72.394","","77.532","77.465","78.154","80.122","77.657","78.649","76.364","75.17","74.694","75.462","74.188","73.235","75.451","76.841","76.253","75.302","74.592","","72.758","74.089","73.345","",
